root_id,hemisphere,type,column_id,x,y,p,q
720575940621606753,left,L2,328,0.6111111111111112,-0.3220338983050848,-10,1
720575940621610734,left,L3,22,-0.05555555555555558,0.0847457627118644,2,1
720575940621614017,left,L1,321,0.8888888888888888,0.11864406779661008,-6,10
720575940621625515,left,L2,27,0.05555555555555558,-0.864406779661017,-13,-12
720575940621649499,left,L1,754,-0.05555555555555558,-0.4576271186440678,-6,-7
720575940621670382,left,L3,423,0.3333333333333335,-0.6271186440677966,-12,-6
720575940621686150,left,L2,13,-0.11111111111111105,-0.8983050847457628,-12,-14
720575940621702593,left,L2,785,0.9444444444444444,0.0847457627118644,-7,10
720575940621736027,left,L1,435,0.6111111111111112,-0.5932203389830508,-14,-3
720575940621739713,left,L1,447,-0.11111111111111105,0.05084745762711873,2,0
720575940621754177,left,L2,324,0.3333333333333335,0.7966101694915255,9,15
720575940621767551,left,L3,765,-0.2777777777777778,0.2881355932203389,7,2
720575940621776929,left,L3,210,-0.6666666666666667,0.2542372881355932,10,-2
720575940621781670,left,L3,735,0.16666666666666674,-0.7966101694915254,-13,-10
720575940621783924,left,L1,313,0.8333333333333333,0.0847457627118644,-6,9
720575940621792950,left,L2,301,-0.5555555555555556,0.5254237288135593,13,3
720575940621810047,left,L1,599,-0.05555555555555558,0.2881355932203389,5,4
720575940621811745,left,L1,302,0.2777777777777777,0.5593220338983051,6,11
720575940621823341,left,L1,757,0.0,-0.22033898305084743,-3,-3
720575940621823853,left,L1,243,-0.05555555555555558,-0.728813559322034,-10,-11
720575940621828973,left,L1,483,0.2777777777777777,-0.2542372881355932,-6,-1
720575940621830509,left,L1,524,0.4444444444444444,-0.6949152542372881,-14,-6
720575940621831406,left,L3,334,0.11111111111111116,-0.8983050847457628,-14,-12
720575940621838701,left,L1,318,0.5,-0.6610169491525424,-14,-5
720575940621839469,left,L1,526,0.0,-0.35593220338983056,-5,-5
720575940621849965,left,L1,140,0.3333333333333335,0.2542372881355932,1,7
720575940621859572,left,L3,684,-0.6111111111111112,0.5593220338983051,14,3
720575940621881861,left,L3,43,-0.5555555555555556,0.5932203389830508,14,4
720575940621888895,left,L2,783,-0.4444444444444444,0.9322033898305084,18,10
720575940621896176,left,L2,336,0.05555555555555558,0.7627118644067796,11,12
720575940621904222,left,L3,658,0.11111111111111116,0.6610169491525424,9,11
