root_id,hemisphere,type,column_id,x,y,p,q
720575940610632494,right,L1,459,-0.6111111111111112,-0.11864406779661019,-7,4
720575940610656046,right,L1,496,-0.7777777777777778,0.2542372881355932,-3,11
720575940610664601,right,L3,392,0.38888888888888906,0.22033898305084754,7,0
720575940610684586,right,L1,278,0.5555555555555554,0.3220338983050848,10,0
720575940610692676,right,L3,311,0.7222222222222221,0.4915254237288136,14,1
720575940610708600,right,L3,127,-0.05555555555555558,0.4915254237288136,7,8
720575940610731076,right,L1,255,0.6111111111111112,-0.4576271186440678,-1,-12
720575940610814414,right,L3,500,-0.7777777777777778,-0.288135593220339,-11,3
720575940610839620,right,L3,673,-0.2777777777777778,0.15254237288135597,0,5
720575940610982242,right,L1,544,-0.38888888888888895,-0.4576271186440678,-10,-3
720575940611059012,right,L3,31,0.0,0.5254237288135593,8,8
720575940611088482,right,L1,451,-0.4444444444444444,0.6610169491525424,6,14
720575940611201486,right,L2,494,-0.05555555555555558,0.9661016949152543,14,15
720575940611206008,right,L2,639,0.38888888888888906,0.6271186440677967,13,6
720575940611215970,right,L2,227,0.7222222222222221,0.15254237288135597,9,-4
720575940611260821,right,L3,177,0.16666666666666674,-0.05084745762711862,1,-2
720575940611279566,right,L3,12,0.7222222222222221,0.2881355932203389,11,-2
720575940611313966,right,L2,69,-0.11111111111111105,0.2542372881355932,3,5
720575940611377926,right,L3,482,-0.16666666666666674,0.5593220338983051,7,10
720575940611397218,right,L1,781,0.5555555555555554,0.8644067796610169,18,8
720575940611414574,right,L2,364,-0.4444444444444444,0.11864406779661008,-2,6
720575940611493347,right,L3,137,-0.6111111111111112,-0.2542372881355932,-9,2
720575940611508686,right,L1,194,-0.05555555555555558,-0.18644067796610164,-3,-2
720575940611508942,right,L1,361,-0.05555555555555558,-0.2542372881355932,-4,-3
720575940611509198,right,L1,549,-0.05555555555555558,-0.3220338983050848,-5,-4
720575940611517048,right,L1,677,-0.05555555555555558,0.35593220338983045,5,6
720575940611525582,right,L3,417,0.666666666666667,-0.35593220338983056,1,-11
720575940611568248,right,L2,732,0.3333333333333335,0.18644067796610164,6,0
720575940611576526,right,L3,579,0.3333333333333335,-0.35593220338983056,-2,-8
720575940611628498,right,L3,726,-0.22222222222222232,-0.9661016949152542,-16,-12
720575940611660498,right,L1,225,-0.22222222222222232,-0.8983050847457628,-15,-11
720575940611667349,right,L3,707,0.16666666666666674,0.8305084745762712,14,11
720575940611708565,right,L2,391,-0.5,-0.11864406779661019,-6,3
