root_id,hemisphere,type,column_id,x,y,p,q
97855,left,L1,79,0.2777777777777777,0.016949152542372836,-2,3
97856,left,L1,153,0.8888888888888888,-0.016949153,-8,8
97857,left,L1,189,0.7222222222222221,0.423728814,0,13
97858,left,L1,484,0.38888888888888906,-0.322033898,-8,-1
97859,left,L2,334,0.11111111111111116,-0.898305085,-14,-12
97860,left,L2,555,-0.388888889,0.2881355932203389,8,1
97861,left,L1,665,0.7777777777777779,-0.084745763,-8,6
97862,left,L1,213,0.3333333333333335,-0.152542373,-5,1
97863,left,L1,220,0.22222222222222232,-0.220338983,-5,-1
97864,left,L1,740,0.22222222222222232,-0.288135593,-6,-2
97865,left,L1,513,-0.388888889,-0.457627119,-3,-10
97866,left,L1,766,0.22222222222222232,-0.152542373,-4,0
97867,left,L3,190,-0.277777778,-0.186440678,0,-5
97868,left,L2,115,-0.444444444,0.050847458,5,-3
97869,left,L1,141,0.6111111111111112,-0.796610169,-17,-6
97870,left,L2,779,0.8888888888888888,0.18644067796610164,-5,11
97871,left,L3,30,0.666666667,0.5254237288135593,2,14
97872,left,L1,183,-0.5,-0.525423729,-3,-12
97873,left,L1,369,0.6111111111111112,-0.186440678,-8,3
97874,left,L1,460,-0.333333333,-0.694915254,-7,-13
97875,left,L1,485,-0.277777778,-0.118644068,1,-4
